subject_id,item_id,counterbalance,type,goal,n_ingroup,n_outgroup,option1.tangram,option1.earlier,option1.length,option1.label,option2.tangram,option2.earlier,option2.length,option2.label,response.tangram,response.earlier,response.length,response.group,response.label,understood
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,3,8,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,1,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,later,2,blue,yoga guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,3,4,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,0,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,4,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,1,16,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,2,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,1,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,4,4,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,later,2,blue,yoga guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,4,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,1,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,E,later,2,bunny ears,E,later,3,crazy hat person,E,later,2,blue,bunny ears,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,4,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,8,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,16,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,4,8,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,0,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,3,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,4,1,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,4,4,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,I,later,2,yoga guy,I,later,2,ice skater,I,later,2,blue,yoga guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,1,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,4,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,earlier,58,blue,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,1,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,2,16,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,1,1,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,G,later,1,dog,G,later,1,leg,G,later,1,blue,dog,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,A,later,1,zombie,A,later,1,thriller,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,16,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,4,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,0,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,4,8,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,4,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,1,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,2,4,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
